Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,item_missing_flag,price_missing_flag,quantity_missing_flag,total_missing_flag,discount_missing_flag
TXN_8336383,CUST_08,Beverages,Item_23_BEV,38,4,152,Digital Wallet,In-store,22-06-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8987298,CUST_22,Beverages,Item_1_BEV,5,2,10,Credit Card,Online,16-06-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2477647,CUST_03,Food,Item_4_FOOD,9.5,2,19,Credit Card,Online,22-04-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8634272,CUST_03,Patisserie,Item_8_PAT,15.5,7,108.5,Credit Card,In-store,23-01-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7782524,CUST_02,Electric household essentials,Item_15_EHE,26,9,234,Digital Wallet,Online,12-06-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1188415,CUST_18,Electric household essentials,Item_1_EHE,5,5,25,Cash,In-store,15-01-2025,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6509362,CUST_16,Furniture,Item_16_FUR,27.5,9,247.5,Cash,In-store,05-05-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5736213,CUST_21,Butchers,Item_24_BUT,39.5,9,355.5,Cash,In-store,06-05-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6506236,CUST_07,Patisserie,Item_17_PAT,29,1,29,Credit Card,Online,25-12-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3764016,CUST_21,Electric household essentials,Item_15_EHE,26,2,52,Cash,Online,04-09-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3100291,CUST_10,Computers and electric accessories,Item_15_CEA,26,8,208,Cash,Online,16-06-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4568923,CUST_08,Food,Item_9_FOOD,17,8,136,Digital Wallet,Online,26-07-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4857957,CUST_25,Patisserie,Item_12_PAT,21.5,8,172,Digital Wallet,Online,11-04-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6822752,CUST_21,Computers and electric accessories,Item_5_CEA,11,10,110,Digital Wallet,Online,13-01-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6192944,CUST_19,Electric household essentials,Item_20_EHE,33.5,8,268,Digital Wallet,In-store,03-01-2025,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3622317,CUST_13,Electric household essentials,Item_10_EHE,18.5,2,37,Cash,Online,25-02-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5782730,CUST_05,Beverages,Item_8_BEV,15.5,3,46.5,Digital Wallet,In-store,03-10-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5921416,CUST_11,Butchers,Item_3_BUT,8,2,16,Cash,Online,05-04-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3895137,CUST_08,Beverages,Item_7_BEV,14,4,56,Credit Card,Online,29-03-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7129969,CUST_18,Furniture,Item_1_FUR,5,5,25,Credit Card,In-store,19-03-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3349701,CUST_02,Butchers,Item_25_BUT,41,1,41,Credit Card,In-store,16-07-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2231201,CUST_04,Electric household essentials,Item_15_EHE,26,5,130,Cash,Online,23-05-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7431980,CUST_01,Butchers,Item_8_BUT,15.5,9,139.5,Credit Card,Online,15-06-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5459776,CUST_24,Food,Item_14_FOOD,24.5,2,49,Digital Wallet,Online,01-10-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7510517,CUST_05,Butchers,Item_10_BUT,18.5,3,55.5,Digital Wallet,Online,10-03-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6030067,CUST_11,Milk Products,Item_12_MILK,21.5,4,86,Cash,Online,15-03-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3847123,CUST_22,Butchers,Item_12_BUT,21.5,10,215,Credit Card,Online,21-06-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3018500,CUST_11,Food,Item_5_FOOD,11,6,66,Cash,In-store,24-05-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7869463,CUST_14,Computers and electric accessories,Item_17_CEA,29,8,232,Credit Card,Online,11-03-2023,No,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_5916266,CUST_23,Food,Item_10_FOOD,18.5,3,55.5,Digital Wallet,Online,19-10-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4993247,CUST_23,Electric household essentials,Item_23_EHE,38,2,76,Credit Card,Online,07-03-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6600908,CUST_14,Food,Item_14_FOOD,24.5,6,147,Cash,Online,25-08-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8362642,CUST_04,Beverages,Item_7_BEV,14,8,112,Cash,In-store,23-02-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1417703,CUST_17,Milk Products,Item_1_MILK,5,8,40,Cash,In-store,07-06-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5715686,CUST_06,Electric household essentials,Item_25_EHE,41,8,328,Digital Wallet,In-store,07-01-2025,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7216070,CUST_08,Butchers,Item_11_BUT,20,5,100,Credit Card,Online,06-02-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1456033,CUST_12,Milk Products,Item_4_MILK,9.5,6,57,Digital Wallet,In-store,18-08-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6977040,CUST_13,Food,Item_5_FOOD,11,7,77,Digital Wallet,Online,31-03-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1065130,CUST_09,Butchers,Item_25_BUT,41,3,123,Cash,Online,14-09-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5647147,CUST_05,Electric household essentials,Item_10_EHE,18.5,6,111,Credit Card,Online,16-05-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5770780,CUST_16,Electric household essentials,Item_8_EHE,15.5,2,31,Credit Card,In-store,18-08-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3307692,CUST_21,Furniture,Item_25_FUR,41,6,246,Cash,Online,27-06-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3746709,CUST_13,Milk Products,Item_2_MILK,6.5,4,26,Digital Wallet,Online,13-05-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2997461,CUST_05,Electric household essentials,Item_8_EHE,15.5,8,124,Credit Card,In-store,18-09-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6786362,CUST_22,Milk Products,Item_13_MILK,23,8,184,Digital Wallet,Online,17-05-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7944224,CUST_15,Beverages,Item_16_BEV,27.5,3,82.5,Cash,Online,11-09-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6998087,CUST_13,Milk Products,Item_20_MILK,33.5,8,268,Cash,In-store,06-08-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4541403,CUST_09,Patisserie,Item_6_PAT,12.5,10,125,Digital Wallet,Online,18-12-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6843971,CUST_01,Beverages,Item_25_BEV,41,4,164,Credit Card,In-store,07-08-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1745928,CUST_17,Computers and electric accessories,Item_1_CEA,5,1,5,Credit Card,Online,11-10-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6800602,CUST_06,Milk Products,Item_1_MILK,5,4,20,Cash,Online,03-03-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4759881,CUST_05,Beverages,Item_12_BEV,21.5,8,172,Credit Card,In-store,06-08-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6862740,CUST_02,Food,Item_7_FOOD,14,3,42,Credit Card,Online,13-08-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1714851,CUST_14,Milk Products,Item_18_MILK,30.5,5,152.5,Cash,In-store,24-09-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9450304,CUST_20,Food,Item_5_FOOD,11,2,22,Digital Wallet,Online,22-04-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6291669,CUST_06,Computers and electric accessories,Item_12_CEA,21.5,5,107.5,Cash,In-store,01-09-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1007496,CUST_01,Butchers,Item_8_BUT,15.5,10,155,Credit Card,Online,05-02-2024,Yes,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_2391758,CUST_09,Computers and electric accessories,Item_2_CEA,6.5,5,32.5,Credit Card,Online,01-10-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9816119,CUST_08,Beverages,Item_8_BEV,15.5,8,124,Digital Wallet,Online,26-08-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6312219,CUST_09,Electric household essentials,Item_13_EHE,23,8,184,Digital Wallet,In-store,13-04-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8299684,CUST_14,Computers and electric accessories,Item_20_CEA,33.5,2,67,Credit Card,In-store,06-07-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5069350,CUST_24,Furniture,Item_15_FUR,26,7,182,Credit Card,In-store,01-10-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9501460,CUST_11,Milk Products,Item_15_MILK,26,5,130,Digital Wallet,In-store,25-03-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9245633,CUST_08,Furniture,Item_7_FUR,14,8,112,Cash,Online,07-01-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6524933,CUST_15,Food,Item_22_FOOD,36.5,10,365,Cash,In-store,13-03-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8769977,CUST_04,Computers and electric accessories,Item_1_CEA,5,5,25,Cash,In-store,03-07-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7615768,CUST_21,Butchers,Item_19_BUT,32,2,64,Credit Card,Online,19-10-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1777125,CUST_21,Food,Item_11_FOOD,20,9,180,Credit Card,Online,23-08-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4548524,CUST_15,Computers and electric accessories,Item_10_CEA,18.5,3,55.5,Credit Card,Online,19-08-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9777501,CUST_23,Beverages,Item_17_BEV,29,4,116,Digital Wallet,In-store,08-08-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2092827,CUST_25,Milk Products,Item_18_MILK,30.5,1,30.5,Digital Wallet,Online,01-10-2023,No,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_9282380,CUST_09,Butchers,Item_23_BUT,38,5,190,Digital Wallet,In-store,22-09-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7882600,CUST_03,Milk Products,Item_11_MILK,20,8,160,Credit Card,Online,16-04-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2014914,CUST_07,Patisserie,Item_17_PAT,29,8,232,Cash,In-store,14-09-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1155401,CUST_06,Milk Products,Item_19_MILK,32,2,64,Digital Wallet,In-store,07-12-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2412514,CUST_20,Beverages,Item_2_BEV,6.5,2,13,Cash,In-store,20-06-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6878154,CUST_14,Butchers,Item_17_BUT,29,5,145,Digital Wallet,Online,22-04-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9649810,CUST_04,Food,Item_11_FOOD,20,7,140,Credit Card,In-store,07-03-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7288669,CUST_09,Beverages,Item_2_BEV,6.5,4,26,Cash,Online,27-04-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2910275,CUST_03,Computers and electric accessories,Item_17_CEA,29,5,145,Digital Wallet,Online,22-01-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1818683,CUST_10,Milk Products,Item_1_MILK,5,5,25,Credit Card,In-store,12-07-2022,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_6437443,CUST_24,Patisserie,Item_4_PAT,9.5,8,76,Digital Wallet,In-store,26-11-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9930574,CUST_14,Food,Item_1_FOOD,5,7,35,Digital Wallet,Online,16-03-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4717804,CUST_21,Patisserie,Item_11_PAT,20,6,120,Digital Wallet,Online,28-10-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4411069,CUST_08,Food,Item_11_FOOD,20,10,200,Digital Wallet,In-store,06-05-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7980565,CUST_04,Computers and electric accessories,Item_20_CEA,33.5,1,33.5,Digital Wallet,Online,17-05-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6590776,CUST_24,Beverages,Item_16_BEV,27.5,6,165,Cash,Online,11-12-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4403043,CUST_17,Furniture,Item_8_FUR,15.5,3,46.5,Digital Wallet,In-store,15-12-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3843648,CUST_16,Electric household essentials,Item_12_EHE,21.5,7,150.5,Digital Wallet,Online,18-05-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2494050,CUST_03,Food,Item_13_FOOD,23,9,207,Credit Card,In-store,16-04-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5732305,CUST_21,Butchers,Item_13_BUT,23,1,23,Credit Card,Online,05-02-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4887526,CUST_01,Patisserie,Item_2_PAT,6.5,3,19.5,Cash,In-store,03-03-2023,No,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_1636626,CUST_22,Patisserie,Item_13_PAT,23,5,115,Digital Wallet,In-store,27-03-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9104482,CUST_10,Computers and electric accessories,Item_10_CEA,18.5,8,148,Cash,In-store,09-03-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6919349,CUST_16,Computers and electric accessories,Item_17_CEA,29,9,261,Credit Card,In-store,22-01-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1601678,CUST_13,Furniture,Item_20_FUR,33.5,7,234.5,Credit Card,Online,12-10-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5798862,CUST_05,Furniture,Item_24_FUR,39.5,3,118.5,Credit Card,Online,28-07-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2488313,CUST_01,Milk Products,Item_10_MILK,18.5,8,148,Digital Wallet,In-store,13-01-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1860120,CUST_01,Furniture,Item_25_FUR,41,10,410,Digital Wallet,Online,19-01-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9993420,CUST_07,Patisserie,Item_15_PAT,26,5,130,Credit Card,In-store,29-09-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6501326,CUST_05,Beverages,Item_21_BEV,35,8,280,Digital Wallet,Online,04-07-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9114808,CUST_23,Food,Item_16_FOOD,27.5,8,220,Digital Wallet,In-store,28-07-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5175591,CUST_09,Butchers,Item_24_BUT,39.5,5,197.5,Digital Wallet,In-store,06-01-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6066679,CUST_11,Electric household essentials,Item_13_EHE,23,2,46,Credit Card,Online,09-03-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2372254,CUST_14,Food,Item_17_FOOD,29,6,174,Digital Wallet,Online,02-04-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6440445,CUST_15,Furniture,Item_19_FUR,32,3,96,Digital Wallet,In-store,10-05-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3629874,CUST_23,Butchers,Item_7_BUT,14,8,112,Digital Wallet,In-store,18-09-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8834665,CUST_15,Food,Item_10_FOOD,18.5,6,111,Credit Card,Online,24-08-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1234299,CUST_15,Butchers,Item_19_BUT,32,10,320,Digital Wallet,Online,17-02-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9442698,CUST_15,Furniture,Item_2_FUR,6.5,7,45.5,Digital Wallet,Online,20-10-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6248356,CUST_14,Electric household essentials,Item_23_EHE,38,3,114,Cash,In-store,16-10-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5195842,CUST_19,Patisserie,Item_2_PAT,6.5,9,58.5,Cash,Online,10-02-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4424908,CUST_05,Food,Item_12_FOOD,21.5,10,215,Credit Card,Online,26-10-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6812056,CUST_10,Patisserie,Item_10_PAT,18.5,10,185,Cash,In-store,03-07-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4221582,CUST_19,Electric household essentials,Item_18_EHE,30.5,10,305,Digital Wallet,Online,25-07-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1656330,CUST_08,Electric household essentials,Item_6_EHE,12.5,2,25,Cash,In-store,02-08-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1185788,CUST_11,Milk Products,Item_6_MILK,12.5,7,87.5,Digital Wallet,Online,07-09-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4294387,CUST_08,Furniture,Item_2_FUR,6.5,10,65,Credit Card,In-store,22-10-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4621950,CUST_04,Computers and electric accessories,Item_12_CEA,21.5,8,172,Digital Wallet,Online,08-01-2025,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1311636,CUST_14,Food,Item_16_FOOD,27.5,1,27.5,Cash,Online,09-02-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8475452,CUST_17,Electric household essentials,Item_18_EHE,30.5,2,61,Credit Card,In-store,04-07-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8602784,CUST_06,Electric household essentials,Item_12_EHE,21.5,10,215,Credit Card,Online,20-08-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6052024,CUST_17,Furniture,Item_19_FUR,32,3,96,Cash,In-store,08-01-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1165342,CUST_24,Patisserie,Item_7_PAT,14,7,98,Credit Card,In-store,01-02-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1197864,CUST_09,Computers and electric accessories,Item_18_CEA,30.5,6,183,Digital Wallet,In-store,06-01-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8262460,CUST_18,Patisserie,Item_24_PAT,39.5,5,197.5,Digital Wallet,In-store,24-07-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9957874,CUST_09,Computers and electric accessories,Item_1_CEA,5,9,45,Digital Wallet,In-store,29-06-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1222659,CUST_17,Beverages,Item_19_BEV,32,5,160,Digital Wallet,In-store,22-06-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2818628,CUST_13,Electric household essentials,Item_11_EHE,20,2,40,Digital Wallet,In-store,25-12-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6977757,CUST_19,Furniture,Item_25_FUR,41,1,41,Digital Wallet,In-store,21-12-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6924479,CUST_21,Patisserie,Item_25_PAT,41,10,410,Credit Card,Online,11-06-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9252945,CUST_24,Computers and electric accessories,Item_20_CEA,33.5,1,33.5,Digital Wallet,Online,23-06-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7036290,CUST_15,Patisserie,Item_17_PAT,29,9,261,Cash,Online,25-07-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4653570,CUST_12,Milk Products,Item_23_MILK,38,4,152,Credit Card,In-store,05-09-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1859382,CUST_14,Food,Item_12_FOOD,21.5,6,129,Credit Card,In-store,22-03-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3110652,CUST_07,Food,Item_5_FOOD,11,8,88,Credit Card,In-store,08-03-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2886160,CUST_19,Butchers,Item_22_BUT,36.5,7,255.5,Digital Wallet,In-store,23-11-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6037062,CUST_04,Butchers,Item_20_BUT,33.5,10,335,Digital Wallet,Online,13-08-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4139468,CUST_21,Computers and electric accessories,Item_19_CEA,32,8,256,Credit Card,Online,03-08-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7739444,CUST_04,Milk Products,Item_23_MILK,38,9,342,Cash,In-store,25-05-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6516663,CUST_15,Butchers,Item_18_BUT,30.5,9,274.5,Credit Card,Online,24-02-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4025118,CUST_01,Butchers,Item_21_BUT,35,5,175,Credit Card,Online,14-12-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5494990,CUST_16,Computers and electric accessories,Item_5_CEA,11,4,44,Credit Card,Online,30-06-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2163566,CUST_24,Butchers,Item_21_BUT,35,6,210,Credit Card,In-store,09-02-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3870638,CUST_20,Beverages,Item_8_BEV,15.5,5,77.5,Credit Card,Online,10-01-2025,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3786853,CUST_20,Patisserie,Item_19_PAT,32,1,32,Digital Wallet,In-store,22-02-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1127104,CUST_14,Electric household essentials,Item_21_EHE,35,9,315,Cash,Online,23-09-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8815455,CUST_18,Beverages,Item_14_BEV,24.5,2,49,Digital Wallet,Online,18-06-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7132270,CUST_09,Patisserie,Item_12_PAT,21.5,1,21.5,Cash,Online,21-06-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6262851,CUST_18,Furniture,Item_20_FUR,33.5,5,167.5,Credit Card,Online,12-08-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9730166,CUST_20,Food,Item_5_FOOD,11,9,99,Digital Wallet,In-store,25-10-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1508429,CUST_09,Butchers,Item_3_BUT,8,5,40,Credit Card,In-store,10-12-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1614532,CUST_05,Milk Products,Item_18_MILK,30.5,3,91.5,Cash,In-store,17-07-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2292675,CUST_22,Furniture,Item_2_FUR,6.5,1,6.5,Digital Wallet,Online,23-06-2024,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_9270142,CUST_15,Milk Products,Item_4_MILK,9.5,4,38,Credit Card,In-store,26-03-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4845720,CUST_10,Patisserie,Item_12_PAT,21.5,5,107.5,Cash,In-store,06-04-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8172366,CUST_07,Patisserie,Item_25_PAT,41,6,246,Digital Wallet,In-store,02-03-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3817044,CUST_17,Food,Item_2_FOOD,6.5,6,39,Digital Wallet,Online,21-02-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8123535,CUST_05,Food,Item_21_FOOD,35,2,70,Cash,In-store,14-01-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5975735,CUST_17,Beverages,Item_17_BEV,29,5,145,Cash,In-store,07-09-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1827718,CUST_17,Computers and electric accessories,Item_19_CEA,32,2,64,Cash,Online,15-02-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6546488,CUST_02,Milk Products,Item_5_MILK,11,9,99,Credit Card,In-store,29-01-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9723263,CUST_03,Beverages,Item_23_BEV,38,1,38,Digital Wallet,In-store,27-06-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6990415,CUST_08,Electric household essentials,Item_23_EHE,38,7,266,Credit Card,Online,25-12-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9701245,CUST_03,Patisserie,Item_12_PAT,21.5,9,193.5,Credit Card,In-store,26-09-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2511487,CUST_24,Computers and electric accessories,Item_19_CEA,32,10,320,Credit Card,Online,05-01-2024,Yes,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_5562599,CUST_15,Beverages,Item_20_BEV,33.5,8,268,Digital Wallet,In-store,02-09-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6407825,CUST_08,Computers and electric accessories,Item_12_CEA,21.5,1,21.5,Digital Wallet,In-store,08-11-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
